paper,ptp,trial,t,x,y,condition,target.location
Spivey2005,1,29,478,544,578,cohort,left
Spivey2005,1,29,495,542,581,cohort,left
Spivey2005,1,29,512,541,582,cohort,left
Spivey2005,1,29,528,540,582,cohort,left
Spivey2005,1,29,545,539,582,cohort,left
Spivey2005,1,29,561,536,580,cohort,left
Spivey2005,1,29,579,526,575,cohort,left
Spivey2005,1,29,618,522,574,cohort,left
Spivey2005,1,29,841,522,567,cohort,left
Spivey2005,1,29,852,522,563,cohort,left
Spivey2005,1,29,1276,521,561,cohort,left
Spivey2005,1,29,1293,517,560,cohort,left
Spivey2005,1,29,1310,494,556,cohort,left
Spivey2005,1,29,1326,478,556,cohort,left
Spivey2005,1,29,1343,429,553,cohort,left
Spivey2005,1,29,1360,403,553,cohort,left
Spivey2005,1,29,1376,381,553,cohort,left
Spivey2005,1,29,1393,337,552,cohort,left
Spivey2005,1,29,1469,243,552,cohort,left
Spivey2005,1,29,1476,242,552,cohort,left
Spivey2005,1,32,67,501,110,cohort,right
Spivey2005,1,32,83,502,114,cohort,right
Spivey2005,1,32,103,505,123,cohort,right
Spivey2005,1,32,117,510,149,cohort,right
Spivey2005,1,32,133,512,167,cohort,right
Spivey2005,1,32,150,515,216,cohort,right
Spivey2005,1,32,166,516,251,cohort,right
Spivey2005,1,32,183,518,327,cohort,right
Spivey2005,1,32,200,518,353,cohort,right
Spivey2005,1,32,217,518,423,cohort,right
Spivey2005,1,32,233,518,452,cohort,right
Spivey2005,1,32,250,517,461,cohort,right
Spivey2005,1,32,266,515,467,cohort,right
Spivey2005,1,32,297,513,471,cohort,right
Spivey2005,1,32,308,507,473,cohort,right
Spivey2005,1,32,340,485,474,cohort,right
Spivey2005,1,32,644,492,476,cohort,right
Spivey2005,1,32,655,497,482,cohort,right
Spivey2005,1,32,665,497,484,cohort,right
Spivey2005,1,32,682,497,486,cohort,right
Spivey2005,1,32,698,497,487,cohort,right
Spivey2005,1,32,715,497,488,cohort,right
Spivey2005,1,32,1513,499,488,cohort,right
Spivey2005,1,32,1530,516,490,cohort,right
Spivey2005,1,32,1547,530,491,cohort,right
Spivey2005,1,32,1563,569,492,cohort,right
Spivey2005,1,32,1580,600,492,cohort,right
Spivey2005,1,32,1596,661,492,cohort,right
Spivey2005,1,32,1613,682,492,cohort,right
Spivey2005,1,32,1630,700,492,cohort,right
Spivey2005,1,32,1646,725,491,cohort,right
Spivey2005,1,32,1663,732,491,cohort,right
Spivey2005,1,32,1682,741,490,cohort,right
Spivey2005,1,33,103,489,95,cohort,left
Spivey2005,1,33,117,489,99,cohort,left
Spivey2005,1,33,133,492,113,cohort,left
Spivey2005,1,33,150,493,127,cohort,left
Spivey2005,1,33,166,494,143,cohort,left
Spivey2005,1,33,183,500,193,cohort,left
Spivey2005,1,33,200,503,222,cohort,left
Spivey2005,1,33,218,511,305,cohort,left
Spivey2005,1,33,233,513,340,cohort,left
Spivey2005,1,33,250,513,399,cohort,left
Spivey2005,1,33,266,513,430,cohort,left
Spivey2005,1,33,283,513,442,cohort,left
Spivey2005,1,33,299,513,450,cohort,left
Spivey2005,1,33,316,512,454,cohort,left
Spivey2005,1,33,333,511,455,cohort,left
Spivey2005,1,33,349,504,455,cohort,left
Spivey2005,1,33,366,500,455,cohort,left
Spivey2005,1,33,682,509,461,cohort,left
Spivey2005,1,33,698,511,464,cohort,left
Spivey2005,1,33,715,511,466,cohort,left
Spivey2005,1,33,732,511,469,cohort,left
Spivey2005,1,33,752,511,470,cohort,left
Spivey2005,1,33,1188,510,471,cohort,left
Spivey2005,1,33,1226,498,474,cohort,left
Spivey2005,1,33,1248,485,474,cohort,left
Spivey2005,1,33,1291,445,476,cohort,left
Spivey2005,1,33,1319,383,478,cohort,left
Spivey2005,1,33,1342,338,480,cohort,left
Spivey2005,1,33,1374,280,485,cohort,left
Spivey2005,1,33,1380,273,486,cohort,left
Spivey2005,1,33,1397,269,488,cohort,left
Spivey2005,1,33,1413,268,488,cohort,left
Spivey2005,1,33,1480,266,488,cohort,left
Spivey2005,1,33,1497,258,488,cohort,left
Spivey2005,1,33,1514,254,488,cohort,left
Spivey2005,1,33,1530,243,489,cohort,left
Spivey2005,1,33,1546,236,490,cohort,left
Spivey2005,1,36,66,495,98,cohort,left
Spivey2005,1,36,133,493,96,cohort,left
Spivey2005,1,36,149,491,91,cohort,left
Spivey2005,1,36,166,491,86,cohort,left
Spivey2005,1,36,232,491,85,cohort,left
Spivey2005,1,36,264,497,84,cohort,left
Spivey2005,1,36,282,498,84,cohort,left
Spivey2005,1,36,299,501,94,cohort,left
Spivey2005,1,36,316,503,107,cohort,left
Spivey2005,1,36,332,505,141,cohort,left
Spivey2005,1,36,349,506,171,cohort,left
Spivey2005,1,36,365,507,208,cohort,left
Spivey2005,1,36,385,511,278,cohort,left
Spivey2005,1,36,399,512,314,cohort,left
Spivey2005,1,36,415,515,377,cohort,left
Spivey2005,1,36,432,516,401,cohort,left
Spivey2005,1,36,449,516,420,cohort,left
Spivey2005,1,36,465,516,445,cohort,left
Spivey2005,1,36,483,515,457,cohort,left
Spivey2005,1,36,498,514,458,cohort,left
Spivey2005,1,36,515,511,458,cohort,left
Spivey2005,1,36,532,509,458,cohort,left
Spivey2005,1,36,548,505,457,cohort,left
Spivey2005,1,36,766,509,457,cohort,left
Spivey2005,1,36,781,514,457,cohort,left
Spivey2005,1,36,798,516,458,cohort,left
Spivey2005,1,36,814,516,459,cohort,left
Spivey2005,1,36,831,514,466,cohort,left
Spivey2005,1,36,851,507,478,cohort,left
Spivey2005,1,36,864,505,486,cohort,left
Spivey2005,1,36,881,502,493,cohort,left
Spivey2005,1,36,898,498,502,cohort,left
Spivey2005,1,36,916,496,505,cohort,left
Spivey2005,1,36,931,495,506,cohort,left
Spivey2005,1,36,951,495,507,cohort,left
Spivey2005,1,36,997,495,508,cohort,left
Spivey2005,1,36,1147,494,508,cohort,left
Spivey2005,1,36,1163,493,509,cohort,left
Spivey2005,1,36,1180,492,509,cohort,left
Spivey2005,1,36,1197,490,509,cohort,left
Spivey2005,1,36,1213,488,509,cohort,left
Spivey2005,1,36,1230,487,509,cohort,left
Spivey2005,1,36,1247,484,509,cohort,left
Spivey2005,1,36,1380,482,510,cohort,left
Spivey2005,1,36,1396,481,510,cohort,left
Spivey2005,1,36,1413,475,510,cohort,left
Spivey2005,1,36,1429,468,510,cohort,left
Spivey2005,1,36,1446,460,510,cohort,left
Spivey2005,1,36,1463,431,510,cohort,left
Spivey2005,1,36,1479,412,511,cohort,left
Spivey2005,1,36,1566,245,520,cohort,left
Spivey2005,1,36,1579,238,521,cohort,left
Spivey2005,2,5,116,535,107,cohort,left
Spivey2005,2,5,183,536,107,cohort,left
Spivey2005,2,5,199,531,107,cohort,left
Spivey2005,2,5,303,507,111,cohort,left
Spivey2005,2,5,324,462,123,cohort,left
Spivey2005,2,5,359,446,135,cohort,left
Spivey2005,2,5,369,433,156,cohort,left
Spivey2005,2,5,399,431,171,cohort,left
Spivey2005,2,5,415,432,195,cohort,left
Spivey2005,2,5,432,433,209,cohort,left
Spivey2005,2,5,449,437,241,cohort,left
Spivey2005,2,5,465,439,262,cohort,left
Spivey2005,2,5,483,442,303,cohort,left
Spivey2005,2,5,498,444,323,cohort,left
Spivey2005,2,5,515,446,341,cohort,left
Spivey2005,2,5,532,448,372,cohort,left
Spivey2005,2,5,548,449,388,cohort,left
Spivey2005,2,5,565,449,417,cohort,left
Spivey2005,2,5,582,449,427,cohort,left
Spivey2005,2,5,598,449,445,cohort,left
Spivey2005,2,5,615,450,461,cohort,left
Spivey2005,2,5,631,452,468,cohort,left
Spivey2005,2,5,648,453,477,cohort,left
Spivey2005,2,5,665,453,480,cohort,left
Spivey2005,2,5,681,453,482,cohort,left
Spivey2005,2,5,714,453,481,cohort,left
Spivey2005,2,5,731,451,474,cohort,left
Spivey2005,2,5,748,450,468,cohort,left
Spivey2005,2,5,766,447,453,cohort,left
Spivey2005,2,5,781,442,440,cohort,left
Spivey2005,2,5,798,440,432,cohort,left
Spivey2005,2,5,815,432,414,cohort,left
Spivey2005,2,5,831,427,398,cohort,left
Spivey2005,2,5,848,426,391,cohort,left
Spivey2005,2,5,864,426,381,cohort,left
Spivey2005,2,5,881,426,379,cohort,left
Spivey2005,2,5,898,428,378,cohort,left
Spivey2005,2,5,931,430,378,cohort,left
Spivey2005,2,5,1014,429,378,cohort,left
Spivey2005,2,5,1031,426,378,cohort,left
Spivey2005,2,5,1047,425,379,cohort,left
Spivey2005,2,5,1064,425,380,cohort,left
Spivey2005,2,5,1080,427,382,cohort,left
Spivey2005,2,5,1113,442,387,cohort,left
Spivey2005,2,5,1137,450,389,cohort,left
Spivey2005,2,5,1147,473,396,cohort,left
Spivey2005,2,5,1164,487,400,cohort,left
Spivey2005,2,5,1180,519,408,cohort,left
Spivey2005,2,5,1197,538,412,cohort,left
Spivey2005,2,5,1213,558,416,cohort,left
Spivey2005,2,5,1230,591,419,cohort,left
Spivey2005,2,5,1247,620,422,cohort,left
Spivey2005,2,5,1264,632,426,cohort,left
Spivey2005,2,5,1280,649,430,cohort,left
Spivey2005,2,5,1297,654,432,cohort,left
Spivey2005,2,5,1313,659,433,cohort,left
Spivey2005,2,5,1413,661,434,cohort,left
Spivey2005,2,5,1430,663,434,cohort,left
Spivey2005,2,5,1447,665,434,cohort,left
Spivey2005,2,5,1463,669,434,cohort,left
Spivey2005,2,5,1479,674,435,cohort,left
Spivey2005,2,5,1566,660,436,cohort,left
Spivey2005,2,5,1579,648,437,cohort,left
Spivey2005,2,5,1598,611,443,cohort,left
Spivey2005,2,5,1612,584,450,cohort,left
Spivey2005,2,5,1629,548,459,cohort,left
Spivey2005,2,5,1646,471,482,cohort,left
Spivey2005,2,5,1663,416,495,cohort,left
Spivey2005,2,5,1679,393,499,cohort,left
Spivey2005,2,5,1696,363,505,cohort,left
Spivey2005,2,5,1712,349,507,cohort,left
Spivey2005,2,5,1729,334,512,cohort,left
Spivey2005,2,5,1745,332,513,cohort,left
Spivey2005,2,5,1962,331,513,cohort,left
Spivey2005,2,5,1978,321,511,cohort,left
Spivey2005,2,5,2022,301,511,cohort,left
Spivey2005,2,5,2054,286,512,cohort,left
Spivey2005,2,5,2080,269,513,cohort,left
Spivey2005,2,5,2101,264,513,cohort,left
Spivey2005,2,7,216,527,103,cohort,right
Spivey2005,2,7,233,527,105,cohort,right
Spivey2005,2,7,249,526,107,cohort,right
Spivey2005,2,7,267,521,117,cohort,right
Spivey2005,2,7,283,514,130,cohort,right
Spivey2005,2,7,299,511,137,cohort,right
Spivey2005,2,7,316,503,149,cohort,right
Spivey2005,2,7,333,499,155,cohort,right
Spivey2005,2,7,349,495,162,cohort,right
Spivey2005,2,7,366,485,171,cohort,right
Spivey2005,2,7,383,478,176,cohort,right
Spivey2005,2,7,399,463,185,cohort,right
Spivey2005,2,7,416,455,189,cohort,right
Spivey2005,2,7,432,437,199,cohort,right
Spivey2005,2,7,449,428,204,cohort,right
Spivey2005,2,7,466,420,209,cohort,right
Spivey2005,2,7,482,401,224,cohort,right
Spivey2005,2,7,499,386,236,cohort,right
Spivey2005,2,7,516,379,241,cohort,right
Spivey2005,2,7,534,369,249,cohort,right
Spivey2005,2,7,549,364,254,cohort,right
Spivey2005,2,7,565,360,257,cohort,right
Spivey2005,2,7,582,360,259,cohort,right
Spivey2005,2,7,599,359,260,cohort,right
Spivey2005,2,7,615,358,262,cohort,right
Spivey2005,2,7,632,357,262,cohort,right
Spivey2005,2,7,649,357,263,cohort,right
Spivey2005,2,7,1064,355,267,cohort,right
Spivey2005,2,7,1081,352,271,cohort,right
Spivey2005,2,7,1097,344,283,cohort,right
Spivey2005,2,7,1114,340,290,cohort,right
Spivey2005,2,7,1131,331,308,cohort,right
Spivey2005,2,7,1147,322,328,cohort,right
Spivey2005,2,7,1164,318,343,cohort,right
Spivey2005,2,7,1183,313,358,cohort,right
Spivey2005,2,7,1197,303,388,cohort,right
Spivey2005,2,7,1214,299,404,cohort,right
Spivey2005,2,7,1230,294,426,cohort,right
Spivey2005,2,7,1247,293,433,cohort,right
Spivey2005,2,7,1264,292,442,cohort,right
Spivey2005,2,7,1280,292,444,cohort,right
Spivey2005,2,7,1297,292,447,cohort,right
Spivey2005,2,7,1314,292,449,cohort,right
Spivey2005,2,7,1330,292,450,cohort,right
Spivey2005,2,7,1347,294,451,cohort,right
Spivey2005,2,7,1363,304,452,cohort,right
Spivey2005,2,7,1381,313,452,cohort,right
Spivey2005,2,7,1397,343,451,cohort,right
Spivey2005,2,7,1413,362,450,cohort,right
Spivey2005,2,7,1430,414,450,cohort,right
Spivey2005,2,7,1447,442,450,cohort,right
Spivey2005,2,7,1463,469,452,cohort,right
Spivey2005,2,7,1480,531,455,cohort,right
Spivey2005,2,7,1567,686,453,cohort,right
Spivey2005,2,7,1580,694,453,cohort,right
Spivey2005,2,7,1596,698,453,cohort,right
Spivey2005,2,7,1613,701,453,cohort,right
Spivey2005,2,7,1648,702,454,cohort,right
Spivey2005,2,8,250,512,113,cohort,right
Spivey2005,2,8,268,511,117,cohort,right
Spivey2005,2,8,283,507,125,cohort,right
Spivey2005,2,8,300,496,141,cohort,right
Spivey2005,2,8,316,491,150,cohort,right
Spivey2005,2,8,333,478,169,cohort,right
Spivey2005,2,8,350,471,180,cohort,right
Spivey2005,2,8,366,457,202,cohort,right
Spivey2005,2,8,383,452,211,cohort,right
Spivey2005,2,8,399,447,222,cohort,right
Spivey2005,2,8,416,432,247,cohort,right
Spivey2005,2,8,433,427,256,cohort,right
Spivey2005,2,8,449,419,272,cohort,right
Spivey2005,2,8,466,414,281,cohort,right
Spivey2005,2,8,483,413,283,cohort,right
Spivey2005,2,8,499,413,285,cohort,right
Spivey2005,2,8,516,413,286,cohort,right
Spivey2005,2,8,549,412,287,cohort,right
Spivey2005,2,8,715,412,284,cohort,right
Spivey2005,2,8,732,412,282,cohort,right
Spivey2005,2,8,749,405,267,cohort,right
Spivey2005,2,8,766,400,262,cohort,right
Spivey2005,2,8,782,393,256,cohort,right
Spivey2005,2,8,948,392,256,cohort,right
Spivey2005,2,8,965,390,256,cohort,right
Spivey2005,2,8,981,388,257,cohort,right
Spivey2005,2,8,998,386,259,cohort,right
Spivey2005,2,8,1031,386,260,cohort,right
Spivey2005,2,8,1065,387,261,cohort,right
Spivey2005,2,8,1086,388,262,cohort,right
Spivey2005,2,8,1109,392,264,cohort,right
Spivey2005,2,8,1120,399,272,cohort,right
Spivey2005,2,8,1138,408,287,cohort,right
Spivey2005,2,8,1172,416,299,cohort,right
Spivey2005,2,8,1206,428,311,cohort,right
Spivey2005,2,8,1217,445,326,cohort,right
Spivey2005,2,8,1231,467,342,cohort,right
Spivey2005,2,8,1247,490,353,cohort,right
Spivey2005,2,8,1264,502,358,cohort,right
Spivey2005,2,8,1281,526,370,cohort,right
Spivey2005,2,8,1297,539,374,cohort,right
Spivey2005,2,8,1314,568,382,cohort,right
Spivey2005,2,8,1334,589,388,cohort,right
Spivey2005,2,8,1347,603,392,cohort,right
Spivey2005,2,8,1364,623,395,cohort,right
Spivey2005,2,8,1381,631,396,cohort,right
Spivey2005,2,8,1397,635,397,cohort,right
Spivey2005,2,8,1430,634,397,cohort,right
Spivey2005,2,8,1447,625,399,cohort,right
Spivey2005,2,8,1464,618,400,cohort,right
Spivey2005,2,8,1480,597,401,cohort,right
Spivey2005,2,8,1497,584,403,cohort,right
Spivey2005,2,8,1567,520,412,cohort,right
Spivey2005,2,8,1580,515,416,cohort,right
Spivey2005,2,8,1597,515,417,cohort,right
Spivey2005,2,8,1613,520,421,cohort,right
Spivey2005,2,8,1630,524,423,cohort,right
Spivey2005,2,8,1646,532,425,cohort,right
Spivey2005,2,8,1663,555,429,cohort,right
Spivey2005,2,8,1680,570,431,cohort,right
Spivey2005,2,8,1696,605,433,cohort,right
Spivey2005,2,8,1713,623,433,cohort,right
Spivey2005,2,8,1730,657,433,cohort,right
Spivey2005,2,8,1746,689,432,cohort,right
Spivey2005,2,8,1763,705,431,cohort,right
Spivey2005,2,8,1779,734,429,cohort,right
Spivey2005,2,8,1798,743,429,cohort,right
Spivey2005,2,8,1813,754,429,cohort,right
Spivey2005,2,8,1829,759,429,cohort,right
Spivey2005,2,8,1846,760,430,cohort,right
Spivey2005,2,9,232,518,108,cohort,left
Spivey2005,2,9,249,517,109,cohort,left
Spivey2005,2,9,269,516,117,cohort,left
Spivey2005,2,9,299,515,122,cohort,left
Spivey2005,2,9,399,515,123,cohort,left
Spivey2005,2,9,415,515,130,cohort,left
Spivey2005,2,9,432,515,145,cohort,left
Spivey2005,2,9,449,513,156,cohort,left
Spivey2005,2,9,465,509,180,cohort,left
Spivey2005,2,9,482,507,192,cohort,left
Spivey2005,2,9,498,501,219,cohort,left
Spivey2005,2,9,515,495,246,cohort,left
Spivey2005,2,9,532,493,260,cohort,left
Spivey2005,2,9,548,489,292,cohort,left
Spivey2005,2,9,565,488,303,cohort,left
Spivey2005,2,9,583,487,317,cohort,left
Spivey2005,2,9,598,487,343,cohort,left
Spivey2005,2,9,615,487,358,cohort,left
Spivey2005,2,9,635,486,387,cohort,left
Spivey2005,2,9,648,486,400,cohort,left
Spivey2005,2,9,665,486,415,cohort,left
Spivey2005,2,9,681,486,443,cohort,left
Spivey2005,2,9,698,486,454,cohort,left
Spivey2005,2,9,715,486,475,cohort,left
Spivey2005,2,9,733,486,487,cohort,left
Spivey2005,2,9,748,487,493,cohort,left
Spivey2005,2,9,767,487,497,cohort,left
Spivey2005,2,9,1130,490,497,cohort,left
Spivey2005,2,9,1148,497,497,cohort,left
Spivey2005,2,9,1163,505,497,cohort,left
Spivey2005,2,9,1180,523,497,cohort,left
Spivey2005,2,9,1197,533,497,cohort,left
Spivey2005,2,9,1213,561,497,cohort,left
Spivey2005,2,9,1230,576,499,cohort,left
Spivey2005,2,9,1247,592,504,cohort,left
Spivey2005,2,9,1263,617,509,cohort,left
Spivey2005,2,9,1280,626,509,cohort,left
Spivey2005,2,9,1296,629,509,cohort,left
Spivey2005,2,9,1330,624,505,cohort,left
Spivey2005,2,9,1346,617,502,cohort,left
Spivey2005,2,9,1363,595,496,cohort,left
Spivey2005,2,9,1380,565,494,cohort,left
Spivey2005,2,9,1396,545,494,cohort,left
Spivey2005,2,9,1413,522,494,cohort,left
Spivey2005,2,9,1429,482,494,cohort,left
Spivey2005,2,9,1446,464,494,cohort,left
Spivey2005,2,9,1463,432,494,cohort,left
Spivey2005,2,9,1479,418,494,cohort,left
Spivey2005,2,9,1496,392,494,cohort,left
Spivey2005,2,9,1513,381,494,cohort,left
Spivey2005,2,9,1532,361,495,cohort,left
Spivey2005,2,9,1546,352,496,cohort,left
Spivey2005,2,9,1565,340,496,cohort,left
Spivey2005,2,9,1579,334,495,cohort,left
Spivey2005,2,9,1596,328,494,cohort,left
Spivey2005,2,9,1612,323,494,cohort,left
Spivey2005,2,9,1629,318,494,cohort,left
Spivey2005,2,9,1646,316,494,cohort,left
Spivey2005,2,9,1662,314,493,cohort,left
Spivey2005,2,9,1679,312,493,cohort,left
Spivey2005,2,9,1696,311,492,cohort,left
Spivey2005,2,9,1712,307,491,cohort,left
Spivey2005,2,9,1729,305,491,cohort,left
Spivey2005,2,9,1745,299,490,cohort,left
Spivey2005,2,9,1762,298,489,cohort,left
Spivey2005,2,9,1779,292,489,cohort,left
Spivey2005,2,9,1795,289,489,cohort,left
Spivey2005,2,9,1828,287,489,cohort,left
Spivey2005,2,10,167,534,93,cohort,left
Spivey2005,2,10,183,534,96,cohort,left
Spivey2005,2,10,200,533,100,cohort,left
Spivey2005,2,10,216,532,105,cohort,left
Spivey2005,2,10,233,529,128,cohort,left
Spivey2005,2,10,250,528,137,cohort,left
Spivey2005,2,10,278,527,148,cohort,left
Spivey2005,2,10,300,526,172,cohort,left
Spivey2005,2,10,321,523,201,cohort,left
Spivey2005,2,10,343,521,231,cohort,left
Spivey2005,2,10,370,519,262,cohort,left
Spivey2005,2,10,391,517,293,cohort,left
Spivey2005,2,10,399,515,309,cohort,left
Spivey2005,2,10,416,512,343,cohort,left
Spivey2005,2,10,433,512,372,cohort,left
Spivey2005,2,10,450,511,396,cohort,left
Spivey2005,2,10,466,511,406,cohort,left
Spivey2005,2,10,482,510,423,cohort,left
Spivey2005,2,10,499,510,430,cohort,left
Spivey2005,2,10,516,509,437,cohort,left
Spivey2005,2,10,535,508,445,cohort,left
Spivey2005,2,10,549,508,446,cohort,left
Spivey2005,2,10,1447,507,447,cohort,left
Spivey2005,2,10,1463,506,447,cohort,left
Spivey2005,2,10,1480,495,447,cohort,left
Spivey2005,2,10,1497,479,449,cohort,left
Spivey2005,2,10,1568,396,458,cohort,left
Spivey2005,2,10,1580,380,460,cohort,left
Spivey2005,2,10,1596,348,464,cohort,left
Spivey2005,2,10,1613,332,466,cohort,left
Spivey2005,2,10,1630,321,467,cohort,left
Spivey2005,2,10,1650,301,472,cohort,left
Spivey2005,2,10,1679,298,473,cohort,left
Spivey2005,2,11,216,503,102,cohort,right
Spivey2005,2,11,233,503,104,cohort,right
Spivey2005,2,11,250,503,114,cohort,right
Spivey2005,2,11,267,503,128,cohort,right
Spivey2005,2,11,282,501,140,cohort,right
Spivey2005,2,11,300,498,160,cohort,right
Spivey2005,2,11,315,496,174,cohort,right
Spivey2005,2,11,332,494,186,cohort,right
Spivey2005,2,11,349,491,215,cohort,right
Spivey2005,2,11,365,489,228,cohort,right
Spivey2005,2,11,382,486,257,cohort,right
Spivey2005,2,11,399,484,272,cohort,right
Spivey2005,2,11,415,484,284,cohort,right
Spivey2005,2,11,432,483,309,cohort,right
Spivey2005,2,11,449,482,321,cohort,right
Spivey2005,2,11,465,482,345,cohort,right
Spivey2005,2,11,486,482,368,cohort,right
Spivey2005,2,11,498,482,387,cohort,right
Spivey2005,2,11,515,483,412,cohort,right
Spivey2005,2,11,532,483,424,cohort,right
Spivey2005,2,11,548,485,447,cohort,right
Spivey2005,2,11,565,486,457,cohort,right
Spivey2005,2,11,582,486,465,cohort,right
Spivey2005,2,11,598,487,477,cohort,right
Spivey2005,2,11,615,487,481,cohort,right
Spivey2005,2,11,631,487,483,cohort,right
Spivey2005,2,11,648,487,484,cohort,right
Spivey2005,2,11,1332,488,484,cohort,right
Spivey2005,2,11,1415,491,485,cohort,right
Spivey2005,2,11,1429,498,487,cohort,right
Spivey2005,2,11,1446,505,488,cohort,right
Spivey2005,2,11,1463,526,492,cohort,right
Spivey2005,2,11,1479,539,494,cohort,right
Spivey2005,2,11,1496,571,498,cohort,right
Spivey2005,2,11,1514,589,503,cohort,right
Spivey2005,2,11,1530,629,517,cohort,right
Spivey2005,2,11,1546,665,523,cohort,right
Spivey2005,2,11,1562,680,524,cohort,right
Spivey2005,2,11,1579,693,525,cohort,right
Spivey2005,2,14,200,489,102,cohort,left
Spivey2005,2,14,216,489,106,cohort,left
Spivey2005,2,14,233,489,110,cohort,left
Spivey2005,2,14,250,487,122,cohort,left
Spivey2005,2,14,266,486,131,cohort,left
Spivey2005,2,14,283,484,140,cohort,left
Spivey2005,2,14,301,481,172,cohort,left
Spivey2005,2,14,317,480,184,cohort,left
Spivey2005,2,14,335,479,206,cohort,left
Spivey2005,2,14,349,479,221,cohort,left
Spivey2005,2,14,366,479,236,cohort,left
Spivey2005,2,14,382,477,264,cohort,left
Spivey2005,2,14,399,477,279,cohort,left
Spivey2005,2,14,416,477,293,cohort,left
Spivey2005,2,14,432,477,319,cohort,left
Spivey2005,2,14,449,477,333,cohort,left
Spivey2005,2,14,466,477,359,cohort,left
Spivey2005,2,14,482,478,371,cohort,left
Spivey2005,2,14,499,479,392,cohort,left
Spivey2005,2,14,515,479,401,cohort,left
Spivey2005,2,14,533,480,418,cohort,left
Spivey2005,2,14,549,480,434,cohort,left
Spivey2005,2,14,565,480,441,cohort,left
Spivey2005,2,14,582,480,446,cohort,left
Spivey2005,2,14,599,480,452,cohort,left
